codelist_name,concept_id,concept_name,standard_concept
alcohol_misuse_dependence,4338024,Absinthe addiction,S
alcohol_misuse_dependence,433735,Acute alcoholic intoxication in alcoholism,N
alcohol_misuse_dependence,432609,"Acute alcoholic intoxication in remission, in alcoholism",N
alcohol_misuse_dependence,433753,Alcohol abuse,S
alcohol_misuse_dependence,435243,Alcohol dependence,S
alcohol_misuse_dependence,45757131,Alcohol dependence in childbirth,S
alcohol_misuse_dependence,45757093,Alcohol dependence in pregnancy,S
alcohol_misuse_dependence,4218106,Alcoholism,S
alcohol_misuse_dependence,44788303,Alcohol misuse enhanced service completed,S
alcohol_misuse_dependence,44788279,Alcohol misuse enhanced services administration,S
alcohol_misuse_dependence,439005,Chronic alcoholism in remission,S
alcohol_misuse_dependence,436953,Continuous chronic alcoholism,S
alcohol_misuse_dependence,378726,Dementia associated with alcoholism,S
alcohol_misuse_dependence,4275257,Detoxication psychiatric therapy for alcoholism,S
alcohol_misuse_dependence,435532,Episodic chronic alcoholism,S
alcohol_misuse_dependence,37017329,Mild alcohol dependence,S
alcohol_misuse_dependence,37018356,Moderate alcohol dependence,S
alcohol_misuse_dependence,4152165,Nondependent alcohol abuse,S
alcohol_misuse_dependence,435534,"Nondependent alcohol abuse, continuous",S
alcohol_misuse_dependence,440685,"Nondependent alcohol abuse, episodic",S
alcohol_misuse_dependence,441276,Nondependent alcohol abuse in remission,S
alcohol_misuse_dependence,4109691,Persistent alcohol abuse,S
alcohol_misuse_dependence,37017563,Severe alcohol dependence,S
anxiety,442077,Anxiety disorder,S
asthma,257581,Acute asthma,S
asthma,45769441,Acute exacerbation of allergic asthma,S
asthma,46273452,Acute exacerbation of asthma co-occurrent with allergic rhinitis,S
asthma,40481763,Acute exacerbation of chronic asthmatic bronchitis,S
asthma,43530693,Acute exacerbation of chronic obstructive airways disease with asthma,S
asthma,37159957,Acute exacerbation of intermittent allergic asthma,S
asthma,45773005,Acute exacerbation of intrinsic asthma,S
asthma,37159958,Acute exacerbation of moderate persistent allergic asthma,S
asthma,36684328,Acute severe exacerbation of allergic asthma,S
asthma,45769438,Acute severe exacerbation of asthma,S
asthma,46269767,Acute severe exacerbation of asthma co-occurrent with allergic rhinitis,S
asthma,45769442,Acute severe exacerbation of immunoglobin E-mediated allergic asthma,S
asthma,45769443,Acute severe exacerbation of intrinsic asthma,S
asthma,46274124,Acute severe exacerbation of mild persistent allergic asthma,S
asthma,46269777,Acute severe exacerbation of mild persistent allergic asthma co-occurrent with allergic rhinitis,S
asthma,45769352,Acute severe exacerbation of mild persistent asthma,S
asthma,46273462,Acute severe exacerbation of moderate persistent allergic asthma,S
asthma,45769351,Acute severe exacerbation of moderate persistent asthma,S
asthma,46269785,Acute severe exacerbation of moderate persistent asthma co-occurrent with allergic rhinitis,S
asthma,46274059,Acute severe exacerbation of severe persistent allergic asthma,S
asthma,45769350,Acute severe exacerbation of severe persistent asthma,S
asthma,46269771,Acute severe exacerbation of severe persistent asthma co-occurrent with allergic rhinitis,S
asthma,37116845,Acute severe refractory exacerbation of asthma,S
asthma,4191479,Allergic asthma,S
asthma,45766728,Allergic asthma due to Dermatophagoides farinae,S
asthma,45766727,Allergic asthma due to Dermatophagoides pteronyssinus,S
asthma,4271333,Allergic asthma without status asthmaticus,S
asthma,46269801,Aspirin exacerbated respiratory disease,S
asthma,4250128,Aspirin-induced asthma,S
asthma,317009,Asthma,S
asthma,4211530,Asthma caused by wood dust,S
asthma,46274062,Asthma-chronic obstructive pulmonary disease overlap syndrome,S
asthma,45772073,Asthma in mother complicating childbirth,S
asthma,42535716,Asthma in pregnancy,S
asthma,4235703,Asthma management,S
asthma,44783610,Asthma self management,S
asthma,4233784,Asthmatic bronchitis,S
asthma,252942,Asthmatic pulmonary eosinophilia,S
asthma,43530745,Asthma with irreversible airway obstruction,S
asthma,4206340,Asthma without status asthmaticus,S
asthma,4143474,Bakers' asthma,S
asthma,4075237,Brittle asthma,S
asthma,4225553,Cheese-makers' asthma,S
asthma,4245676,Chemical-induced asthma,S
asthma,4051466,Childhood asthma,S
asthma,256448,Chronic asthmatic bronchitis,S
asthma,44810117,Chronic asthma with fixed airflow obstruction,S
asthma,46269802,Chronic obstructive asthma co-occurrent with acute exacerbation of asthma,S
asthma,4119300,Colophony asthma,S
asthma,313236,Cough variant asthma,S
asthma,4120262,Cryptogenic pulmonary eosinophilia,S
asthma,4217558,Detergent asthma,S
asthma,4244339,Drug-induced asthma,S
asthma,42538744,Exacerbation of allergic asthma,S
asthma,36684335,Exacerbation of allergic asthma due to infection,S
asthma,1340255,Exacerbation of asthma,S
asthma,4138760,Exacerbation of intermittent asthma,S
asthma,45768911,Exacerbation of mild persistent asthma,S
asthma,45772937,Exacerbation of moderate persistent asthma,S
asthma,45768912,Exacerbation of severe persistent asthma,S
asthma,443801,Exercise-induced asthma,S
asthma,4123253,Hay fever with asthma,S
asthma,312950,IgE-mediated allergic asthma,S
asthma,761844,Inhaled steroid-dependent asthma,S
asthma,37310241,Intermittent allergic asthma,S
asthma,4141978,Intermittent asthma,S
asthma,46270030,Intermittent asthma co-occurrent with allergic rhinitis,S
asthma,46270322,Intermittent asthma uncontrolled,S
asthma,4145497,Intrinsic asthma,S
asthma,252658,Intrinsic asthma without status asthmaticus,S
asthma,4225554,Isocyanate induced asthma,S
asthma,4119298,Late onset asthma,S
asthma,35609846,Life threatening acute exacerbation of allergic asthma,S
asthma,42536207,Life threatening acute exacerbation of asthma,S
asthma,35609847,Life threatening acute exacerbation of intrinsic asthma,S
asthma,4057952,Meat-wrappers' asthma,S
asthma,4155468,Mild asthma,S
asthma,4146581,Mild intermittent asthma,S
asthma,46269776,Mild persistent allergic asthma,S
asthma,4143828,Mild persistent asthma,S
asthma,46270029,Mild persistent asthma co-occurrent with allergic rhinitis,S
asthma,4022592,Millers' asthma,S
asthma,4110051,Mixed asthma,S
asthma,42536208,Moderate acute exacerbation of asthma,S
asthma,4155469,Moderate asthma,S
asthma,46269784,Moderate persistent allergic asthma,S
asthma,4142738,Moderate persistent asthma,S
asthma,46273454,Moderate persistent asthma co-occurrent with allergic rhinitis,S
asthma,37206717,Near fatal asthma,S
asthma,4309833,Non-IgE mediated allergic asthma,S
asthma,4155470,Occasional asthma,S
asthma,4212099,Occupational asthma,S
asthma,37109103,Oral steroid-dependent asthma,S
asthma,764677,Persistent asthma,S
asthma,2108536,"Persistent asthma, preferred long term control medication or an acceptable alternative treatment, prescribed (NMA-No Measure Associated)",S
asthma,764949,"Persistent asthma, well controlled",S
asthma,4232595,Platinum asthma,S
asthma,4080516,Printers' asthma,S
asthma,4279553,Pulmonary eosinophilia,S
asthma,40483397,Seasonal asthma,S
asthma,4152913,Severe asthma,S
asthma,37208352,Severe asthma with fungal sensitisation,S
asthma,37108580,Severe controlled persistent asthma,S
asthma,46269770,Severe persistent allergic asthma,S
asthma,4145356,Severe persistent asthma,S
asthma,46270028,Severe persistent asthma co-occurrent with allergic rhinitis,S
asthma,37108581,Severe uncontrolled persistent asthma,S
asthma,4277596,Simple pulmonary eosinophilia,S
asthma,46273635,Steroid dependent asthma,S
asthma,4120261,Sulfite-induced asthma,S
asthma,4301938,Tea-makers' asthma,S
asthma,3661412,Thunderstorm asthma,S
asthma,4081994,Tropical pulmonary eosinophilia,S
asthma,42539549,Uncomplicated allergic asthma,S
asthma,45768910,Uncomplicated asthma,S
asthma,45768963,Uncomplicated mild persistent asthma,S
asthma,45768964,Uncomplicated moderate persistent asthma,S
asthma,42536649,Uncomplicated non-allergic asthma,S
asthma,45768965,Uncomplicated severe persistent asthma,S
asthma,4245292,Weavers' cough,S
bmi_measurement,3038553,Body mass index (BMI) [Ratio],S
bmi_measurement,36304833,Body mass index (BMI) [Ratio] Estimated,S
body_weight,3025315,Body weight,S
body_weight,4099154,Body weight,N
body_weight,3013762,Body weight Measured,S
body_weight,3023166,Body weight Stated,S
body_weight,3027492,Dry body weight Measured,S
depression,37016718,Acute depression,S
depression,4308866,Agitated depression,S
depression,37312479,Antenatal depression,S
depression,438727,Atypical depressive disorder,S
depression,439254,"Bipolar affective disorder, current episode depression",S
depression,439251,"Bipolar affective disorder, currently depressed, in full remission",S
depression,439253,"Bipolar affective disorder, currently depressed, mild",S
depression,437528,"Bipolar affective disorder, currently depressed, moderate",S
depression,4107538,"Bipolar I disorder, most recent episode depressed with atypical features",S
depression,4103574,Chronic depression,S
depression,40481798,Chronic depressive personality disorder,S
depression,4031328,"Chronic major depressive disorder, single episode",S
depression,4094358,Chronic recurrent major depressive disorder,S
depression,4131545,Depression requiring intervention,S
depression,4333687,Depressive conduct disorder,S
depression,440383,Depressive disorder,S
depression,37209503,Depressive disorder caused by amphetamine,S
depression,4103126,Depressive disorder caused by drug,S
depression,37309680,Depressive disorder caused by methamphetamine,S
depression,45757213,Depressive disorder in mother complicating childbirth,S
depression,37018656,Depressive disorder in mother complicating pregnancy,S
depression,44782943,Depressive disorder in remission,S
depression,433440,Dysthymia,S
depression,4096229,Early onset dysthymia,S
depression,4114950,Endogenous depression,S
depression,4333679,Endogenous depression first episode,S
depression,4168858,Endogenous depression - recurrent,S
depression,1340305,Exacerbation of depressive disorder,S
depression,1340392,Exacerbation of major depressive disorder,S
depression,4336980,Generalized neuromuscular exhaustion syndrome,S
depression,4154805,Involutional depression,S
depression,4057218,Late onset dysthymia,S
depression,4269493,Major depression in full remission,S
depression,4148630,Major depression in partial remission,S
depression,4176002,Major depression in remission,S
depression,4154391,"Major depression, melancholic type",S
depression,4282096,"Major depression, single episode",S
depression,4323418,"Major depression single episode, in partial remission",S
depression,37111697,Major depression with psychotic features,S
depression,4152280,Major depressive disorder,S
depression,45757195,Major depressive disorder in mother complicating childbirth,S
depression,45757196,Major depressive disorder in mother complicating pregnancy,S
depression,4181807,"Major depressive disorder, single episode with atypical features",S
depression,4287238,"Major depressive disorder, single episode with catatonic features",S
depression,4270907,"Major depressive disorder, single episode with melancholic features",S
depression,4093584,"Major depressive disorder, single episode with postpartum onset",S
depression,4338029,Masked depression,S
depression,4133073,Maternity blues,S
depression,4223090,Menopausal depression,S
depression,4149320,Mild depression,S
depression,4336957,Mild major depression,S
depression,4195572,"Mild major depression, single episode",S
depression,37109052,Mild major depressive disorder co-occurrent with anxiety single episode,S
depression,4129842,Mild postnatal depression,S
depression,4228802,Mild recurrent major depression,S
depression,36713698,Minimal depression,S
depression,36715000,Minimal major depression,S
depression,36714999,Minimal major depression single episode,S
depression,36714997,Minimal recurrent major depression,S
depression,4174987,Minor depressive disorder,S
depression,4338031,Mixed anxiety and depressive disorder,S
depression,4151170,Moderate depression,S
depression,36717092,Moderately severe depression,S
depression,36714389,Moderately severe major depression,S
depression,36717389,Moderately severe major depression single episode,S
depression,36714998,Moderately severe recurrent major depression,S
depression,4307111,Moderate major depression,S
depression,4049623,"Moderate major depression, single episode",S
depression,37109053,Moderate major depressive disorder co-occurrent with anxiety single episode,S
depression,4077577,Moderate recurrent major depression,S
depression,3654788,Mood disorder with depressive symptoms caused by amphetamine and/or amphetamine derivative,S
depression,37110429,Mood disorder with depressive symptoms caused by anxiolytic,S
depression,37110438,Mood disorder with depressive symptoms caused by cocaine,S
depression,42538604,Mood disorder with depressive symptoms caused by dissociative drug,S
depression,37164792,Mood disorder with depressive symptoms caused by ethanol,S
depression,42538596,Mood disorder with depressive symptoms caused by hallucinogen,S
depression,37110428,Mood disorder with depressive symptoms caused by hypnotic,S
depression,42538584,Mood disorder with depressive symptoms caused by opioid,S
depression,37117211,Mood disorder with depressive symptoms caused by sedative,S
depression,42538590,Mood disorder with depressive symptoms caused by stimulant,S
depression,42538736,Mood disorder with depressive symptoms caused by synthetic cathinone,S
depression,42538599,Mood disorder with depressive symptoms caused by volatile inhalant,S
depression,443864,Multi-infarct dementia with depression,S
depression,36712668,Perinatal depression,S
depression,607543,Persistent depressive disorder,S
depression,37166876,Postmenopausal depression,S
depression,4305966,Postoperative depression,S
depression,4239471,Postpartum depression,S
depression,42534817,Postpartum major depression in remission,S
depression,4332994,Post-schizophrenic depression,S
depression,4102973,Postviral depression,S
depression,4242733,Premenstrual dysphoric disorder,S
depression,4145216,Premenstrual dysphoric disorder in remission,S
depression,4307951,Primary dysthymia,S
depression,4243308,Primary dysthymia early onset,S
depression,4195680,Primary dysthymia late onset,S
depression,35622934,Psychosis and severe depression co-occurrent and due to bipolar affective disorder,S
depression,35609845,"Reactive depression, first episode",S
depression,35609842,"Reactive depression, prolonged single episode",S
depression,35609844,"Reactive depression, recurrent",S
depression,35609843,"Reactive depression, single episode",S
depression,4314692,Reactive depression (situational),S
depression,435520,Reactive depressive psychosis,S
depression,43020483,"Reactive depressive psychosis, single episode",S
depression,4226155,Recurrent brief depressive disorder,S
depression,4098302,Recurrent depression,S
depression,35610109,Recurrent depression with current moderate episode,S
depression,35610097,Recurrent depression with current severe episode and psychotic features,S
depression,35610108,Recurrent depression with current severe episode without psychotic features,S
depression,4282316,Recurrent major depression,S
depression,4263748,Recurrent major depression in full remission,S
depression,4141454,Recurrent major depression in partial remission,S
depression,433991,Recurrent major depression in remission,S
depression,35615154,Recurrent major depressive disorder co-occurrent with anxiety in full remission,S
depression,35615155,Recurrent major depressive disorder in partial remission co-occurrent with anxiety,S
depression,4304140,Recurrent major depressive disorder with atypical features,S
depression,4220023,Recurrent major depressive disorder with catatonic features,S
depression,4205471,Recurrent major depressive disorder with melancholic features,S
depression,4324959,Recurrent major depressive disorder with postpartum onset,S
depression,432285,Recurrent major depressive episodes,S
depression,44805549,"Recurrent major depressive episodes, in partial remission",S
depression,44813499,"Recurrent major depressive episodes, in remission",S
depression,438998,"Recurrent major depressive episodes, mild",S
depression,432883,"Recurrent major depressive episodes, moderate",S
depression,44805542,"Recurrent major depressive episodes, severe",S
depression,434911,"Recurrent major depressive episodes, severe, with psychosis",S
depression,44805669,"Recurrent major depressive episodes, severe, with psychosis, psychosis in remission",S
depression,35615151,Recurrent mild major depressive disorder co-occurrent with anxiety,S
depression,35615153,Recurrent moderate major depressive disorder co-occurrent with anxiety,S
depression,35609824,"Recurrent reactive depressive episodes, severe, with psychosis",S
depression,35615152,Recurrent severe major depressive disorder co-occurrent with anxiety,S
depression,4224940,"Schizoaffective disorder, depressive type",S
depression,4092239,Seasonal affective disorder,S
depression,4224639,Secondary dysthymia,S
depression,4150047,Secondary dysthymia early onset,S
depression,4263770,Secondary dysthymia late onset,S
depression,4149321,Severe depression,S
depression,42872722,Severe major depression,S
depression,42872411,"Severe major depression, single episode",S
depression,441534,"Severe major depression, single episode, without psychotic features",S
depression,438406,"Severe major depression, single episode, with psychotic features",S
depression,4299785,"Severe major depression, single episode, with psychotic features, mood-congruent",S
depression,4067409,"Severe major depression, single episode, with psychotic features, mood-incongruent",S
depression,4327337,Severe major depression without psychotic features,S
depression,4250023,Severe major depression with psychotic features,S
depression,4144233,"Severe major depression with psychotic features, mood-congruent",S
depression,4243822,"Severe major depression with psychotic features, mood-incongruent",S
depression,37109054,Severe major depressive disorder co-occurrent with anxiety single episode,S
depression,4129184,Severe postnatal depression,S
depression,43531624,Severe recurrent major depression,S
depression,435220,Severe recurrent major depression without psychotic features,S
depression,4154309,Severe recurrent major depression with psychotic features,S
depression,4141292,"Severe recurrent major depression with psychotic features, mood-congruent",S
depression,4034842,"Severe recurrent major depression with psychotic features, mood-incongruent",S
depression,44782720,Severe seasonal affective disorder,S
depression,4025677,Single episode of major depression in full remission,S
depression,44805550,"Single major depressive episode, in remission",S
depression,439259,"Single major depressive episode, severe, with psychosis",S
depression,44805668,"Single major depressive episode, severe, with psychosis, psychosis in remission",S
depression,4197222,Stuporous depression,S
depression,607540,Treatment resistant depression,S
diabetes,36715051,"Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome",S
diabetes,36713275,Atypical diabetes mellitus,S
diabetes,36715417,DEND syndrome,S
diabetes,4129516,Diabetes-deafness syndrome maternally transmitted,S
diabetes,201820,Diabetes mellitus,S
diabetes,4143529,Diabetes mellitus associated with cystic fibrosis,S
diabetes,4245270,Diabetes mellitus associated with genetic syndrome,S
diabetes,4240589,Diabetes mellitus associated with hormonal etiology,S
diabetes,4178452,Diabetes mellitus associated with pancreatic disease,S
diabetes,4178790,Diabetes mellitus associated with receptor abnormality,S
diabetes,42537681,Diabetes mellitus caused by chemical,S
diabetes,765478,Diabetes mellitus caused by drug without complication,S
diabetes,3178281,Diabetes mellitus complicating Cystic fibrosis,S
diabetes,4144583,Diabetes mellitus due to cystic fibrosis,S
diabetes,43531011,Diabetes mellitus due to genetic defect in beta cell function,S
diabetes,43531642,Diabetes mellitus due to genetic defect in insulin action,S
diabetes,4192852,Diabetes mellitus due to insulin receptor antibodies,S
diabetes,45757077,Diabetes mellitus due to pancreatic injury,S
diabetes,4237068,Diabetes mellitus due to structurally abnormal insulin,S
diabetes,4058243,"Diabetes mellitus during pregnancy, childbirth and the puerperium",S
diabetes,4235410,Diabetes mellitus induced by non-steroid drugs,S
diabetes,4136889,Diabetes mellitus induced by non-steroid drugs without complication,S
diabetes,45757129,Diabetes mellitus in mother complicating childbirth,S
diabetes,194700,"Diabetes mellitus in mother complicating pregnancy, childbirth AND/OR puerperium",S
diabetes,4079850,Diabetes mellitus in neonate small for gestational age,S
diabetes,45766050,Diabetes mellitus in remission,S
diabetes,43531645,"Diabetes mellitus, transient neonatal 1",S
diabetes,43531019,"Diabetes mellitus, transient neonatal 2",S
diabetes,43531020,"Diabetes mellitus, transient neonatal 3",S
diabetes,37174264,Diabetes mellitus type 1 stage 1,S
diabetes,37174265,Diabetes mellitus type 1 stage 2,S
diabetes,37174270,Diabetes mellitus type 1 stage 3,S
diabetes,45757674,Diabetes mellitus type 1 without retinopathy,S
diabetes,45757474,Diabetes mellitus type 2 without retinopathy,S
diabetes,36684827,Diabetes mellitus type 2 with periodontal disease,S
diabetes,44793113,Diabetes mellitus with multiple complications,S
diabetes,4008576,Diabetes mellitus without complication,S
diabetes,42535539,Disorder of nerve co-occurrent and due to type 1 diabetes mellitus,S
diabetes,4202383,Drug-induced diabetes mellitus,S
diabetes,1340306,Exacerbation of diabetes mellitus,S
diabetes,766252,Exacerbation of type 1 diabetes mellitus,S
diabetes,766253,Exacerbation of type 2 diabetes mellitus,S
diabetes,4084643,"Extreme insulin resistance with acanthosis nigricans, hirsutism AND abnormal insulin receptors",S
diabetes,4099741,Fibrocalculous pancreatic diabetes,S
diabetes,37163452,Fulminant type 1 diabetes mellitus,S
diabetes,3183244,Gestational diabetes during pregnancy,S
diabetes,4024659,Gestational diabetes mellitus,S
diabetes,4326434,Gestational diabetes mellitus class A1,S
diabetes,4263902,Gestational diabetes mellitus class A2,S
diabetes,37018765,Gestational diabetes mellitus complicating pregnancy,S
diabetes,45757124,Gestational diabetes mellitus in childbirth,S
diabetes,37396524,Gingival disease co-occurrent with diabetes mellitus,S
diabetes,46274096,Gingivitis co-occurrent with diabetes mellitus,S
diabetes,4048202,Houssay's syndrome,S
diabetes,4047906,Insulin dependent diabetes mellitus type 1A,S
diabetes,4102018,Insulin dependent diabetes mellitus type 1B,S
diabetes,4129524,Insulin resistance - type A,S
diabetes,4129525,Insulin resistance - type B,S
diabetes,4130162,Insulin treated type 2 diabetes mellitus,S
diabetes,36717215,"Intellectual disability, craniofacial dysmorphism, hypogonadism, diabetes mellitus syndrome",S
diabetes,37162799,"Intrauterine growth restriction, short stature, early adult-onset diabetes syndrome",S
diabetes,37165632,"Juvenile-onset diabetes mellitus, central and peripheral neurodegeneration syndrome",S
diabetes,604357,Ketosis-prone diabetes mellitus,S
diabetes,37163431,Ketosis-resistant diabetes mellitus,S
diabetes,4145827,Latent autoimmune diabetes mellitus in adult,S
diabetes,4006979,Leprechaunism syndrome,S
diabetes,4131907,Lipoatrophic diabetes,S
diabetes,44787902,Lipoatrophic diabetes mellitus without complication,S
diabetes,4327944,Malnutrition related diabetes mellitus,S
diabetes,4030061,Malnutrition-related diabetes mellitus - fibrocalculous,S
diabetes,4096042,Malnutrition-related diabetes mellitus without complications,S
diabetes,4096671,Malnutrition-related diabetes mellitus with peripheral circulatory complications,S
diabetes,4096670,Malnutrition-related diabetes mellitus with renal complications,S
diabetes,4166381,Maternal diabetes mellitus with hypoglycemia affecting fetus OR newborn,S
diabetes,44792134,Maternally inherited diabetes mellitus,S
diabetes,43531640,Maturity-onset diabetes of the young,S
diabetes,43531006,"Maturity onset diabetes of the young, type 1",S
diabetes,43531017,"Maturity-onset diabetes of the young, type 10",S
diabetes,43531018,"Maturity-onset diabetes of the young, type 11",S
diabetes,4130164,"Maturity onset diabetes of the young, type 2",S
diabetes,43531012,"Maturity-onset diabetes of the young, type 3",S
diabetes,43531013,"Maturity-onset diabetes of the young, type 4",S
diabetes,43531014,"Maturity-onset diabetes of the young, type 5",S
diabetes,43531643,"Maturity-onset diabetes of the young, type 6",S
diabetes,43531015,"Maturity-onset diabetes of the young, type 7",S
diabetes,43531644,"Maturity-onset diabetes of the young, type 8",S
diabetes,43531016,"Maturity-onset diabetes of the young, type 9",S
diabetes,4034963,"Megaloblastic anemia, thiamine-responsive, with diabetes mellitus and sensorineural deafness",S
diabetes,4034961,"Muscular atrophy, ataxia, retinitis pigmentosa, and diabetes mellitus",S
diabetes,37204818,Myopathy and diabetes mellitus,S
diabetes,193323,Neonatal diabetes mellitus,S
diabetes,36716258,"Pancreatic hypoplasia, diabetes mellitus, congenital heart disease syndrome",S
diabetes,43531641,Permanent neonatal diabetes mellitus,S
diabetes,37110041,Permanent neonatal diabetes mellitus with cerebellar agenesis syndrome,S
diabetes,4030066,"Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction",S
diabetes,3198118,Poorly controlled diabetes mellitus,S
diabetes,3194119,Poorly controlled type 1 diabetes,S
diabetes,3193274,Poorly controlled type 2 diabetes,S
diabetes,3192767,Poorly controlled type II diabetes with circulatory disease,S
diabetes,3194082,Poorly controlled type II diabetes with complications,S
diabetes,3191208,Poorly controlled type II diabetes with neuropathy,S
diabetes,3194332,Poorly controlled type II diabetes with renal complications,S
diabetes,45757789,Postpartum gestational diabetes mellitus,S
diabetes,40482883,Posttransplant diabetes mellitus,S
diabetes,44793114,Pre-existing diabetes mellitus,S
diabetes,45757079,Pre-existing diabetes mellitus in mother complicating childbirth,S
diabetes,43531007,Pre-existing diabetes mellitus in pregnancy,S
diabetes,4062687,Pre-existing malnutrition-related diabetes mellitus,S
diabetes,606039,Pre-existing malnutrition-related diabetes mellitus in pregnancy,S
diabetes,4063042,Pre-existing type 1 diabetes mellitus,S
diabetes,43531008,Pre-existing type 1 diabetes mellitus in pregnancy,S
diabetes,4063043,Pre-existing type 2 diabetes mellitus,S
diabetes,43531010,Pre-existing type 2 diabetes mellitus in pregnancy,S
diabetes,43531009,Pregnancy and type 1 diabetes mellitus,S
diabetes,4129519,Pregnancy and type 2 diabetes mellitus,S
diabetes,37204277,"Primary microcephaly, epilepsy, permanent neonatal diabetes syndrome",S
diabetes,37204232,"Primary microcephaly, mild intellectual disability, young-onset diabetes syndrome",S
diabetes,1340515,Progression of diabetes mellitus,S
diabetes,4212631,Protein-deficient diabetes mellitus,S
diabetes,4140808,Rabson-Mendenhall syndrome,S
diabetes,195771,Secondary diabetes mellitus,S
diabetes,4034960,Secondary endocrine diabetes mellitus,S
diabetes,1340528,Slowly progressive insulin dependent diabetes mellitus type 1A,S
diabetes,4099334,Steroid-induced diabetes,S
diabetes,4099653,Steroid-induced diabetes mellitus without complication,S
diabetes,37116379,Stimmler syndrome,S
diabetes,4129378,Transient neonatal diabetes mellitus,S
diabetes,201254,Type 1 diabetes mellitus,S
diabetes,4099215,Type 1 diabetes mellitus maturity onset,S
diabetes,443412,Type 1 diabetes mellitus without complication,S
diabetes,4099214,Type 1 diabetes mellitus with ulcer,S
diabetes,201826,Type 2 diabetes mellitus,S
diabetes,4230254,Type 2 diabetes mellitus in nonobese,S
diabetes,4304377,Type 2 diabetes mellitus in obese,S
diabetes,4193704,Type 2 diabetes mellitus without complication,S
diabetes,4099651,Type 2 diabetes mellitus with ulcer,S
diabetes,45766051,Type I diabetes mellitus in remission,S
diabetes,45766052,Type II diabetes mellitus in remission,S
diabetes,37116960,Wolfram-like syndrome,S
diabetes,4322638,Wolfram syndrome,S
diabetes,37168689,Wolfram syndrome type 1,S
diabetes,37168690,Wolfram syndrome type 2,S
diabetes,37311329,Woodhouse Sakati syndrome,S
essential_hypertension,312648,Benign essential hypertension,S
essential_hypertension,4215640,Benign essential hypertension complicating AND/OR reason for care during childbirth,S
essential_hypertension,4034031,Benign essential hypertension complicating AND/OR reason for care during pregnancy,S
essential_hypertension,4148205,Benign essential hypertension complicating AND/OR reason for care during puerperium,S
essential_hypertension,4269358,Benign essential hypertension in obstetric context,S
essential_hypertension,320128,Essential hypertension,S
essential_hypertension,4083723,Essential hypertension complicating AND/OR reason for care during childbirth,S
essential_hypertension,4302591,Essential hypertension complicating AND/OR reason for care during pregnancy,S
essential_hypertension,4321603,Essential hypertension complicating AND/OR reason for care during puerperium,S
essential_hypertension,4217486,Essential hypertension in obstetric context,S
essential_hypertension,4058987,High-renin essential hypertension,S
essential_hypertension,4159755,Labile essential hypertension,S
essential_hypertension,4263067,Low-renin essential hypertension,S
essential_hypertension,317898,Malignant essential hypertension,S
essential_hypertension,45757787,Postpartum pre-existing essential hypertension,S
essential_hypertension,4180283,Systolic essential hypertension,S
hiv,37017285,Acquired hemolytic anemia co-occurrent with human immunodeficiency virus infection,S
hiv,45757102,Acquired immune deficiency syndrome complicating childbirth,S
hiv,4128060,Acquired immune deficiency syndrome-related nephropathy,S
hiv,4221489,Acquired immunodeficiency syndrome-associated disorder,S
hiv,37017266,Acute endocarditis co-occurrent with human immunodeficiency virus infection,S
hiv,4222405,Acute endocarditis with AIDS (acquired immunodeficiency syndrome),S
hiv,4008081,Acute HIV infection,S
hiv,37017282,Agranulocytosis co-occurrent with human immunodeficiency virus infection,S
hiv,4224553,Agranulocytosis with AIDS (acquired immunodeficiency syndrome),S
hiv,4267414,AIDS,S
hiv,37166798,AIDS (acquired immunodeficiency syndrome) wasting syndrome,S
hiv,37017132,Anemia co-occurrent with human immunodeficiency virus infection,S
hiv,37019055,Aplastic anemia co-occurrent with human immunodeficiency virus infection,S
hiv,4225810,Aplastic anemia with AIDS (acquired immunodeficiency syndrome),S
hiv,37017456,Aspergillosis co-occurrent with human immunodeficiency virus infection,S
hiv,42538959,Asymptomatic human immunodeficiency virus A1 infection,S
hiv,4241530,Asymptomatic human immunodeficiency virus infection,S
hiv,4239722,Asymptomatic human immunodeficiency virus infection in pregnancy,S
hiv,37019058,Bacterial pneumonia co-occurrent with human immunodeficiency virus infection,S
hiv,4223032,Bacterial pneumonia with AIDS (acquired immunodeficiency syndrome),S
hiv,4226790,Blindness with AIDS (acquired immunodeficiency syndrome),S
hiv,37017595,Burkitt lymphoma co-occurrent with human immunodeficiency virus infection,S
hiv,37017092,Candidiasis of esophagus co-occurrent with human immunodeficiency virus infection,S
hiv,4222062,Candidiasis of lung with AIDS (acquired immunodeficiency syndrome),S
hiv,37017254,Candidiasis of mouth co-occurrent with human immunodeficiency virus infection,S
hiv,4226792,Candidiasis of mouth with AIDS (acquired immunodeficiency syndrome),S
hiv,36714339,Candidiasis of upper respiratory tract co-occurrent with human immunodeficiency virus infection,S
hiv,37017276,Cardiomyopathy co-occurrent with human immunodeficiency virus infection,S
hiv,4226110,Central nervous disorder with AIDS (acquired immunodeficiency syndrome),S
hiv,4223276,Central nervous system demyelinating disease with AIDS (acquired immunodeficiency syndrome),S
hiv,44783780,Cholangitis with AIDS (acquired immunodeficiency syndrome),S
hiv,3654682,Chronic hepatitis C co-occurrent with human immunodeficiency virus infection,S
